MemberName,RegPointH,RegPointV,CRectLeft,CRectTop,CRectRight,CRectBottom,SRectLeft,SRectTop,SRectRight,SRectBottom,BRectLeft,BRectTop,BRectRight,BRectBottom
h_std_ch_014_3_0,-27,60,0,0,19,32,167,149,231,181,129,150,193,182
h_std_ch_014_7_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_std_rs_001_0_0,0,58,0,0,50,59,167,149,231,181,129,150,193,182
h_std_rs_001_1_0,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_std_rs_001_2_0,0,58,0,0,33,59,167,149,231,181,129,150,193,182
h_std_rs_001_3_0,-21,59,0,0,8,26,167,149,231,181,129,150,193,182
h_std_rs_001_7_0,0,58,0,0,52,59,167,149,231,181,129,150,193,182
h_wlk_rs_001_0_1,0,58,0,0,46,59,167,149,231,181,129,150,193,182
h_wlk_rs_001_0_3,0,58,0,0,52,59,167,149,231,181,129,150,193,182
h_wlk_rs_001_1_1,0,55,0,0,37,56,167,149,231,181,129,150,193,182
h_wlk_rs_001_1_3,0,55,0,0,44,56,167,149,231,181,129,150,193,182
h_wlk_rs_001_2_1,0,58,0,0,33,59,167,149,231,181,129,150,193,182
h_wlk_rs_001_2_3,0,58,0,0,36,59,167,149,231,181,129,150,193,182
h_wlk_rs_001_3_1,0,59,0,0,29,60,167,149,231,181,129,150,193,182
h_wlk_rs_001_3_3,0,59,0,0,29,60,167,149,231,181,129,150,193,182
h_wlk_rs_001_7_1,0,58,0,0,51,59,167,149,231,181,129,150,193,182
h_wlk_rs_001_7_3,0,58,0,0,51,59,167,149,231,181,129,150,193,182
h_crr_rs_001_0_0,0,58,0,0,52,59,167,149,231,181,129,150,193,182
h_crr_rs_001_1_0,0,55,0,0,45,56,167,149,231,181,129,150,193,182
h_crr_rs_001_2_0,0,58,0,0,38,59,167,149,231,181,129,150,193,182
h_crr_rs_001_3_0,-22,60,0,0,8,22,167,149,231,181,129,150,193,182
h_crr_rs_001_4_0,0,59,0,0,53,60,167,149,231,181,129,150,193,182
h_crr_rs_001_5_0,0,55,0,0,47,56,167,149,231,181,129,150,193,182
h_crr_rs_001_6_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_crr_rs_001_7_0,0,58,0,0,50,59,167,149,231,181,129,150,193,182
h_drk_rs_001_0_0,0,61,0,0,53,62,167,149,231,181,129,150,193,182
h_drk_rs_001_1_0,0,59,0,0,50,60,167,149,231,181,129,150,193,182
h_drk_rs_001_2_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_drk_rs_001_3_0,0,60,0,0,35,61,167,149,231,181,129,150,193,182
h_drk_rs_001_4_0,0,60,0,0,55,61,167,149,231,181,129,150,193,182
h_drk_rs_001_5_0,0,58,0,0,52,59,167,149,231,181,129,150,193,182
h_drk_rs_001_6_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_drk_rs_001_7_0,0,63,0,0,49,64,167,149,231,181,129,150,193,182
h_std_rs_002_0_0,0,58,0,0,47,59,167,149,231,181,129,150,193,182
h_std_rs_002_1_0,0,55,0,0,37,56,167,149,231,181,129,150,193,182
h_std_rs_002_2_0,0,58,0,0,33,59,167,149,231,181,129,150,193,182
h_std_rs_002_3_0,-21,59,0,0,8,12,167,149,231,181,129,150,193,182
h_std_rs_002_7_0,0,58,0,0,52,59,167,149,231,181,129,150,193,182
h_wlk_rs_002_0_1,0,58,0,0,47,59,167,149,231,181,129,150,193,182
h_wlk_rs_002_0_3,0,58,0,0,48,59,167,149,231,181,129,150,193,182
h_wlk_rs_002_1_1,0,55,0,0,37,56,167,149,231,181,129,150,193,182
h_wlk_rs_002_1_3,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_wlk_rs_002_2_1,0,58,0,0,33,59,167,149,231,181,129,150,193,182
h_wlk_rs_002_2_3,0,58,0,0,33,59,167,149,231,181,129,150,193,182
h_wlk_rs_002_3_1,0,59,0,0,29,60,167,149,231,181,129,150,193,182
h_wlk_rs_002_3_3,0,59,0,0,29,60,167,149,231,181,129,150,193,182
h_wlk_rs_002_7_1,0,58,0,0,51,59,167,149,231,181,129,150,193,182
h_wlk_rs_002_7_3,0,58,0,0,51,59,167,149,231,181,129,150,193,182
h_crr_rs_002_0_0,0,58,0,0,47,59,167,149,231,181,129,150,193,182
h_crr_rs_002_1_0,0,55,0,0,37,56,167,149,231,181,129,150,193,182
h_crr_rs_002_2_0,0,58,0,0,33,59,167,149,231,181,129,150,193,182
h_crr_rs_002_3_0,0,60,0,0,30,61,167,149,231,181,129,150,193,182
h_crr_rs_002_4_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_crr_rs_002_5_0,0,55,0,0,39,56,167,149,231,181,129,150,193,182
h_crr_rs_002_6_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_crr_rs_002_7_0,0,58,0,0,51,59,167,149,231,181,129,150,193,182
h_drk_rs_002_0_0,0,58,0,0,48,59,167,149,231,181,129,150,193,182
h_drk_rs_002_1_0,0,55,0,0,41,56,167,149,231,181,129,150,193,182
h_drk_rs_002_2_0,0,58,0,0,38,59,167,149,231,181,129,150,193,182
h_drk_rs_002_3_0,0,60,0,0,30,61,167,149,231,181,129,150,193,182
h_drk_rs_002_4_0,0,59,0,0,48,60,167,149,231,181,129,150,193,182
h_drk_rs_002_5_0,0,55,0,0,40,56,167,149,231,181,129,150,193,182
h_drk_rs_002_6_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_drk_rs_002_7_0,0,58,0,0,49,59,167,149,231,181,129,150,193,182
h_std_ls_001_0_0,-22,58,0,0,6,26,167,149,231,181,129,150,193,182
h_std_ls_001_1_0,0,55,0,0,39,56,167,149,231,181,129,150,193,182
h_std_ls_001_2_0,0,59,0,0,50,60,167,149,231,181,129,150,193,182
h_std_ls_001_3_0,-44,59,0,0,8,26,167,149,231,181,129,150,193,182
h_std_ls_001_7_0,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_wlk_ls_001_0_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_wlk_ls_001_0_1,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_wlk_ls_001_0_2,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_wlk_ls_001_0_3,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_wlk_ls_001_1_0,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_wlk_ls_001_1_1,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_wlk_ls_001_1_2,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_wlk_ls_001_1_3,0,55,0,0,33,56,167,149,231,181,129,150,193,182
h_wlk_ls_001_2_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_wlk_ls_001_2_1,0,59,0,0,54,60,167,149,231,181,129,150,193,182
h_wlk_ls_001_2_2,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_wlk_ls_001_2_3,0,59,0,0,46,60,167,149,231,181,129,150,193,182
h_wlk_ls_001_3_0,0,59,0,0,52,60,167,149,231,181,129,150,193,182
h_wlk_ls_001_3_1,0,59,0,0,51,60,167,149,231,181,129,150,193,182
h_wlk_ls_001_3_2,0,59,0,0,52,60,167,149,231,181,129,150,193,182
h_wlk_ls_001_3_3,0,59,0,0,50,60,167,149,231,181,129,150,193,182
h_wlk_ls_001_7_0,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_wlk_ls_001_7_1,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_wlk_ls_001_7_2,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_wlk_ls_001_7_3,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_sit_ls_001_0_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_sit_ls_001_2_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_crr_ls_001_0_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_crr_ls_001_1_0,0,55,0,0,46,56,167,149,231,181,129,150,193,182
h_crr_ls_001_2_0,0,59,0,0,53,60,167,149,231,181,129,150,193,182
h_crr_ls_001_3_0,-43,59,0,0,8,22,167,149,231,181,129,150,193,182
h_crr_ls_001_4_0,0,58,0,0,49,59,167,149,231,181,129,150,193,182
h_crr_ls_001_5_0,0,55,0,0,46,56,167,149,231,181,129,150,193,182
h_crr_ls_001_6_0,0,58,0,0,36,59,167,149,231,181,129,150,193,182
h_crr_ls_001_7_0,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_drk_ls_001_0_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_drk_ls_001_1_0,0,58,0,0,51,59,167,149,231,181,129,150,193,182
h_drk_ls_001_2_0,0,60,0,0,54,61,167,149,231,181,129,150,193,182
h_drk_ls_001_3_0,0,59,0,0,49,60,167,149,231,181,129,150,193,182
h_drk_ls_001_4_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_drk_ls_001_5_0,0,59,0,0,45,60,167,149,231,181,129,150,193,182
h_drk_ls_001_6_0,0,61,0,0,36,62,167,149,231,181,129,150,193,182
h_drk_ls_001_7_0,0,63,0,0,32,64,167,149,231,181,129,150,193,182
h_std_ls_002_0_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_std_ls_002_1_0,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_std_ls_002_2_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_std_ls_002_3_0,-44,59,0,0,8,12,167,149,231,181,129,150,193,182
h_std_ls_002_7_0,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_wlk_ls_002_0_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_wlk_ls_002_0_1,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_wlk_ls_002_0_2,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_wlk_ls_002_0_3,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_wlk_ls_002_1_0,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_wlk_ls_002_1_1,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_wlk_ls_002_1_2,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_wlk_ls_002_1_3,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_wlk_ls_002_2_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_wlk_ls_002_2_1,0,59,0,0,49,60,167,149,231,181,129,150,193,182
h_wlk_ls_002_2_2,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_wlk_ls_002_2_3,0,59,0,0,46,60,167,149,231,181,129,150,193,182
h_wlk_ls_002_3_0,0,59,0,0,52,60,167,149,231,181,129,150,193,182
h_wlk_ls_002_3_1,0,59,0,0,51,60,167,149,231,181,129,150,193,182
h_wlk_ls_002_3_2,0,59,0,0,52,60,167,149,231,181,129,150,193,182
h_wlk_ls_002_3_3,0,59,0,0,50,60,167,149,231,181,129,150,193,182
h_wlk_ls_002_7_0,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_wlk_ls_002_7_1,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_wlk_ls_002_7_2,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_wlk_ls_002_7_3,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_sit_ls_002_0_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_sit_ls_002_2_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_crr_ls_002_0_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_crr_ls_002_1_0,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_crr_ls_002_2_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_crr_ls_002_3_0,0,59,0,0,51,60,167,149,231,181,129,150,193,182
h_crr_ls_002_4_0,0,58,0,0,50,59,167,149,231,181,129,150,193,182
h_crr_ls_002_5_0,0,55,0,0,46,56,167,149,231,181,129,150,193,182
h_crr_ls_002_6_0,0,58,0,0,36,59,167,149,231,181,129,150,193,182
h_crr_ls_002_7_0,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_drk_ls_002_0_0,0,58,0,0,28,59,167,149,231,181,129,150,193,182
h_drk_ls_002_1_0,0,55,0,0,38,56,167,149,231,181,129,150,193,182
h_drk_ls_002_2_0,0,59,0,0,48,60,167,149,231,181,129,150,193,182
h_drk_ls_002_3_0,0,59,0,0,49,60,167,149,231,181,129,150,193,182
h_drk_ls_002_4_0,0,58,0,0,47,59,167,149,231,181,129,150,193,182
h_drk_ls_002_5_0,0,55,0,0,45,56,167,149,231,181,129,150,193,182
h_drk_ls_002_6_0,0,58,0,0,36,59,167,149,231,181,129,150,193,182
h_drk_ls_002_7_0,0,58,0,0,29,59,167,149,231,181,129,150,193,182
h_crr_ri_001_0_0,-46,55,0,0,8,19,167,149,231,181,129,150,193,182
h_crr_ri_001_1_0,-44,52,0,0,8,19,167,149,231,181,129,150,193,182
h_crr_ri_001_2_0,-35,49,0,0,8,19,167,149,231,181,129,150,193,182
h_crr_ri_001_3_0,-26,50,0,0,8,19,167,149,231,181,129,150,193,182
h_crr_ri_001_4_0,-48,51,0,0,8,19,167,149,231,181,129,150,193,182
h_crr_ri_001_5_0,-46,54,0,0,8,19,167,149,231,181,129,150,193,182
h_drk_ri_001_0_0,-38,72,0,0,15,15,167,149,231,181,129,150,193,182
h_drk_ri_001_1_0,-42,66,0,0,19,10,167,149,231,181,129,150,193,182
h_drk_ri_001_2_0,-40,65,0,0,15,15,167,149,231,181,129,150,193,182
h_drk_ri_001_3_0,-32,64,0,0,9,8,167,149,231,181,129,150,193,182
h_drk_ri_001_4_0,-41,66,0,0,15,15,167,149,231,181,129,150,193,182
h_drk_ri_001_5_0,-42,66,0,0,19,10,167,149,231,181,129,150,193,182
h_drk_ri_001_6_0,-38,72,0,0,15,15,167,149,231,181,129,150,193,182
h_drk_ri_001_7_0,-33,69,0,0,9,8,167,149,231,181,129,150,193,182
h_crr_ri_002_0_0,-47,52,0,0,7,14,167,149,231,181,129,150,193,182
h_crr_ri_002_1_0,-45,49,0,0,7,14,167,149,231,181,129,150,193,182
h_crr_ri_002_2_0,-36,45,0,0,7,14,167,149,231,181,129,150,193,182
h_crr_ri_002_3_0,-26,46,0,0,7,14,167,149,231,181,129,150,193,182
h_crr_ri_002_4_0,-50,48,0,0,7,14,167,149,231,181,129,150,193,182
h_crr_ri_002_5_0,-46,49,0,0,7,14,167,149,231,181,129,150,193,182
h_drk_ri_002_0_0,-40,71,0,0,12,13,167,149,231,181,129,150,193,182
h_drk_ri_002_1_0,-44,66,0,0,14,10,167,149,231,181,129,150,193,182
h_drk_ri_002_2_0,-42,66,0,0,12,13,167,149,231,181,129,150,193,182
h_drk_ri_002_3_0,-33,64,0,0,7,8,167,149,231,181,129,150,193,182
h_drk_ri_002_4_0,-41,67,0,0,12,13,167,149,231,181,129,150,193,182
h_drk_ri_002_5_0,-44,66,0,0,14,10,167,149,231,181,129,150,193,182
h_drk_ri_002_6_0,-38,68,0,0,14,7,167,149,231,181,129,150,193,182
h_drk_ri_002_7_0,-34,70,0,0,7,8,167,149,231,181,129,150,193,182
h_crr_ri_100_0_0,-46,53,0,0,9,15,167,149,231,181,129,150,193,182
h_crr_ri_100_1_0,-44,50,0,0,9,15,167,149,231,181,129,150,193,182
h_crr_ri_100_2_0,-35,46,0,0,9,15,167,149,231,181,129,150,193,182
h_crr_ri_100_3_0,-25,47,0,0,9,15,167,149,231,181,129,150,193,182
h_crr_ri_100_4_0,-49,49,0,0,9,15,167,149,231,181,129,150,193,182
h_crr_ri_100_5_0,-45,50,0,0,9,15,167,149,231,181,129,150,193,182
h_drk_ri_100_0_0,-40,70,0,0,13,12,167,149,231,181,129,150,193,182
h_drk_ri_100_1_0,-44,66,0,0,16,11,167,149,231,181,129,150,193,182
h_drk_ri_100_2_0,-42,65,0,0,13,12,167,149,231,181,129,150,193,182
h_drk_ri_100_3_0,-32,64,0,0,9,8,167,149,231,181,129,150,193,182
h_drk_ri_100_4_0,-41,66,0,0,13,12,167,149,231,181,129,150,193,182
h_drk_ri_100_5_0,-44,67,0,0,16,11,167,149,231,181,129,150,193,182
h_drk_ri_100_6_0,-38,69,0,0,15,9,167,149,231,181,129,150,193,182
h_drk_ri_100_7_0,-33,70,0,0,9,8,167,149,231,181,129,150,193,182
h_hdp_hd_111_0_0,-32,87,0,0,15,26,167,149,231,181,129,150,193,182
h_hdp_hd_111_1_0,-25,87,0,0,13,25,167,149,231,181,129,150,193,182
h_hdp_hd_111_2_0,-19,88,0,0,19,26,167,149,231,181,129,150,193,182
h_hdp_hd_111_3_0,-22,90,0,0,29,25,167,149,231,181,129,150,193,182
h_hdp_hd_111_7_0,-20,89,0,0,33,24,167,149,231,181,129,150,193,182
h_std_hr_013_0_0,-19,87,0,0,31,26,167,149,231,181,129,150,193,182
h_std_hr_013_1_0,-15,88,0,0,34,26,167,149,231,181,129,150,193,182
h_std_hr_013_2_0,-15,91,0,0,35,27,167,149,231,181,129,150,193,182
h_std_hr_013_3_0,-23,88,0,0,27,22,167,149,231,181,129,150,193,182
h_std_hr_013_7_0,-23,88,0,0,27,25,167,149,231,181,129,150,193,182
h_spk_hr_013_0_0,-18,88,0,0,32,26,167,149,231,181,129,150,193,182
h_spk_hr_013_1_0,-14,89,0,0,35,26,167,149,231,181,129,150,193,182
h_spk_hr_013_2_0,-14,92,0,0,36,27,167,149,231,181,129,150,193,182
h_spk_hr_013_3_0,-23,89,0,0,27,22,167,149,231,181,129,150,193,182
h_spk_hr_013_7_0,-23,89,0,0,27,25,167,149,231,181,129,150,193,182
h_std_ls_003_0_0,-22,58,0,0,6,24,167,149,231,181,129,150,193,182
h_std_ls_003_1_0,-29,55,0,0,9,22,167,149,231,181,129,150,193,182
h_std_ls_003_2_0,-42,59,0,0,6,23,167,149,231,181,129,150,193,182
h_std_ls_003_3_0,-44,59,0,0,8,22,167,149,231,181,129,150,193,182
h_std_ls_003_7_0,-21,58,0,0,8,28,167,149,231,181,129,150,193,182
h_wlk_ls_003_0_0,-23,58,0,0,5,11,167,149,231,181,129,150,193,182
h_wlk_ls_003_0_1,-25,58,0,0,3,17,167,149,231,181,129,150,193,182
h_wlk_ls_003_0_2,-23,58,0,0,5,11,167,149,231,181,129,150,193,182
h_wlk_ls_003_0_3,-21,58,0,0,7,23,167,149,231,181,129,150,193,182
h_wlk_ls_003_1_0,-28,55,0,0,10,11,167,149,231,181,129,150,193,182
h_wlk_ls_003_1_1,-28,55,0,0,10,11,167,149,231,181,129,150,193,182
h_wlk_ls_003_1_2,-28,55,0,0,10,11,167,149,231,181,129,150,193,182
h_wlk_ls_003_1_3,-26,55,0,0,7,22,167,149,231,181,129,150,193,182
h_wlk_ls_003_2_0,-42,59,0,0,5,9,167,149,231,181,129,150,193,182
h_wlk_ls_003_2_1,-42,59,0,0,10,23,167,149,231,181,129,150,193,182
h_wlk_ls_003_2_2,-42,59,0,0,5,9,167,149,231,181,129,150,193,182
h_wlk_ls_003_2_3,-42,59,0,0,4,9,167,149,231,181,129,150,193,182
h_wlk_ls_003_3_0,-44,59,0,0,8,12,167,149,231,181,129,150,193,182
h_wlk_ls_003_3_1,-44,59,0,0,7,23,167,149,231,181,129,150,193,182
h_wlk_ls_003_3_2,-44,59,0,0,8,12,167,149,231,181,129,150,193,182
h_wlk_ls_003_3_3,-44,59,0,0,6,22,167,149,231,181,129,150,193,182
h_wlk_ls_003_7_0,-21,58,0,0,8,13,167,149,231,181,129,150,193,182
h_wlk_ls_003_7_1,-22,58,0,0,7,24,167,149,231,181,129,150,193,182
h_wlk_ls_003_7_2,-21,58,0,0,8,13,167,149,231,181,129,150,193,182
h_wlk_ls_003_7_3,-22,58,0,0,7,26,167,149,231,181,129,150,193,182
h_sit_ls_003_0_0,-23,58,0,0,5,11,167,149,231,181,129,150,193,182
h_sit_ls_003_2_0,-42,59,0,0,5,9,167,149,231,181,129,150,193,182
h_crr_ls_003_0_0,-25,58,0,0,3,18,167,149,231,181,129,150,193,182
h_crr_ls_003_1_0,-28,55,0,0,15,17,167,149,231,181,129,150,193,182
h_crr_ls_003_2_0,-42,59,0,0,9,20,167,149,231,181,129,150,193,182
h_crr_ls_003_3_0,-43,59,0,0,8,18,167,149,231,181,129,150,193,182
h_crr_ls_003_4_0,-37,58,0,0,12,23,167,149,231,181,129,150,193,182
h_crr_ls_003_5_0,-32,55,0,0,14,19,167,149,231,181,129,150,193,182
h_crr_ls_003_6_0,-25,58,0,0,11,24,167,149,231,181,129,150,193,182
h_crr_ls_003_7_0,-23,58,0,0,6,18,167,149,231,181,129,150,193,182
h_drk_ls_003_0_0,-25,58,0,0,3,10,167,149,231,181,129,150,193,182
h_drk_ls_003_1_0,-28,55,0,0,22,13,167,149,231,181,129,150,193,182
h_drk_ls_003_2_0,-42,59,0,0,12,18,167,149,231,181,129,150,193,182
h_drk_ls_003_3_0,-39,59,0,0,10,18,167,149,231,181,129,150,193,182
h_drk_ls_003_4_0,-27,58,0,0,20,18,167,149,231,181,129,150,193,182
h_drk_ls_003_5_0,-24,56,0,0,21,15,167,149,231,181,129,150,193,182
h_drk_ls_003_6_0,-21,58,0,0,15,14,167,149,231,181,129,150,193,182
h_drk_ls_003_7_0,-24,59,0,0,8,17,167,149,231,181,129,150,193,182
h_std_rs_003_0_0,-37,58,0,0,11,28,167,149,231,181,129,150,193,182
h_std_rs_003_1_0,-28,55,0,0,9,21,167,149,231,181,129,150,193,182
h_std_rs_003_2_0,-21,58,0,0,12,25,167,149,231,181,129,150,193,182
h_std_rs_003_3_0,-21,59,0,0,8,22,167,149,231,181,129,150,193,182
h_std_rs_003_7_0,-44,58,0,0,8,28,167,149,231,181,129,150,193,182
h_wlk_rs_003_0_1,-36,58,0,0,10,28,167,149,231,181,129,150,193,182
h_wlk_rs_003_0_3,-37,58,0,0,13,25,167,149,231,181,129,150,193,182
h_wlk_rs_003_1_1,-25,55,0,0,12,20,167,149,231,181,129,150,193,182
h_wlk_rs_003_1_3,-28,55,0,0,14,21,167,149,231,181,129,150,193,182
h_wlk_rs_003_2_1,-20,58,0,0,13,24,167,149,231,181,129,150,193,182
h_wlk_rs_003_2_3,-25,58,0,0,9,24,167,149,231,181,129,150,193,182
h_wlk_rs_003_3_1,-23,59,0,0,6,22,167,149,231,181,129,150,193,182
h_wlk_rs_003_3_3,-22,59,0,0,7,23,167,149,231,181,129,150,193,182
h_wlk_rs_003_7_1,-44,58,0,0,7,25,167,149,231,181,129,150,193,182
h_wlk_rs_003_7_3,-44,58,0,0,7,24,167,149,231,181,129,150,193,182
h_crr_rs_003_0_0,-38,58,0,0,11,24,167,149,231,181,129,150,193,182
h_crr_rs_003_1_0,-28,55,0,0,14,19,167,149,231,181,129,150,193,182
h_crr_rs_003_2_0,-24,58,0,0,10,23,167,149,231,181,129,150,193,182
h_crr_rs_003_3_0,-22,60,0,0,8,19,167,149,231,181,129,150,193,182
h_crr_rs_003_4_0,-42,59,0,0,9,21,167,149,231,181,129,150,193,182
h_crr_rs_003_5_0,-29,55,0,0,15,17,167,149,231,181,129,150,193,182
h_crr_rs_003_6_0,-25,58,0,0,3,16,167,149,231,181,129,150,193,182
h_crr_rs_003_7_0,-44,58,0,0,6,18,167,149,231,181,129,150,193,182
h_drk_rs_003_0_0,-38,58,0,0,15,14,167,149,231,181,129,150,193,182
h_drk_rs_003_1_0,-28,56,0,0,21,15,167,149,231,181,129,150,193,182
h_drk_rs_003_2_0,-26,58,0,0,20,18,167,149,231,181,129,150,193,182
h_drk_rs_003_3_0,-24,60,0,0,10,19,167,149,231,181,129,150,193,182
h_drk_rs_003_4_0,-43,59,0,0,12,18,167,149,231,181,129,150,193,182
h_drk_rs_003_5_0,-29,55,0,0,22,13,167,149,231,181,129,150,193,182
h_drk_rs_003_6_0,-25,58,0,0,3,11,167,149,231,181,129,150,193,182
h_drk_rs_003_7_0,-41,60,0,0,8,18,167,149,231,181,129,150,193,182
h_std_ch_015_0_0,-26,59,0,0,20,36,167,149,231,181,129,150,193,182
h_std_ch_015_1_0,-27,58,0,0,17,34,167,149,231,181,129,150,193,182
h_std_ch_015_2_0,-27,60,0,0,21,37,167,149,231,181,129,150,193,182
h_std_ch_015_3_0,-25,60,0,0,23,37,167,149,231,181,129,150,193,182
h_std_ch_015_7_0,-25,59,0,0,23,37,167,149,231,181,129,150,193,182
h_std_ch_015_4_0,-27,60,0,0,21,37,167,149,231,181,129,150,193,182
h_std_hr_014_6_0,-24,87,0,0,30,17,167,149,231,181,129,150,193,182
h_std_hr_014_7_0,-26,84,0,0,28,16,167,149,231,181,129,150,193,182
h_std_hr_014_4_0,-21,85,0,0,30,17,167,149,231,181,129,150,193,182
h_std_hr_014_5_0,-25,85,0,0,23,14,167,149,231,181,129,150,193,182
h_std_hr_014_1_0,-25,85,0,0,24,14,167,149,231,181,129,150,193,182
h_std_hr_014_3_0,-18,86,0,0,29,15,167,149,231,181,129,150,193,182
h_std_hr_014_2_0,-17,88,0,0,30,16,167,149,231,181,129,150,193,182
h_std_hr_014_0_0,-20,84,0,0,28,17,167,149,231,181,129,150,193,182
h_spk_hr_014_6_0,-24,88,0,0,30,17,167,149,231,181,129,150,193,182
h_spk_hr_014_7_0,-26,85,0,0,28,16,167,149,231,181,129,150,193,182
h_spk_hr_014_4_0,-21,86,0,0,30,17,167,149,231,181,129,150,193,182
h_spk_hr_014_5_0,-25,86,0,0,23,14,167,149,231,181,129,150,193,182
h_spk_hr_014_1_0,-25,86,0,0,24,14,167,149,231,181,129,150,193,182
h_spk_hr_014_3_0,-18,87,0,0,29,15,167,149,231,181,129,150,193,182
h_spk_hr_014_2_0,-17,89,0,0,30,16,167,149,231,181,129,150,193,182
h_spk_hr_014_0_0,-18,84,0,0,28,17,167,149,231,181,129,150,193,182
h_wlk_ls_003_1_1,-28,55,0,0,10,11,167,149,231,181,129,150,193,182
h_std_hr_015_0_0,-24,88,0,0,28,26,167,149,231,181,129,150,193,182
h_std_hr_015_1_0,-21,92,0,0,32,27,167,149,231,181,129,150,193,182
h_std_hr_015_2_0,-24,99,0,0,27,31,167,149,231,181,129,150,193,182
h_std_hr_015_3_0,-26,100,0,0,21,30,167,149,231,181,129,150,193,182
h_std_hr_015_7_0,-26,87,0,0,21,25,167,149,231,181,129,150,193,182
h_spk_hr_015_0_0,-24,88,0,0,28,26,167,149,231,181,129,150,193,182
h_spk_hr_015_1_0,-20,92,0,0,33,27,167,149,231,181,129,150,193,182
h_spk_hr_015_2_0,-24,99,0,0,27,31,167,149,231,181,129,150,193,182
h_spk_hr_015_3_0,-26,101,0,0,21,31,167,149,231,181,129,150,193,182
h_spk_hr_015_7_0,-26,86,0,0,21,24,167,149,231,181,129,150,193,182
h_std_hr_016_0_0,-8,91,0,0,39,30,167,149,231,181,129,150,193,182
h_std_hr_016_1_0,-12,98,0,0,37,35,167,149,231,181,129,150,193,182
h_std_hr_016_2_0,-22,98,0,0,29,34,167,149,231,181,129,150,193,182
h_std_hr_016_3_0,-25,98,0,0,29,30,167,149,231,181,129,150,193,182
h_std_hr_016_7_0,-19,90,0,0,29,29,167,149,231,181,129,150,193,182
h_spk_hr_016_0_0,-8,91,0,0,39,30,167,149,231,181,129,150,193,182
h_spk_hr_016_1_0,-12,98,0,0,37,35,167,149,231,181,129,150,193,182
h_spk_hr_016_2_0,-22,98,0,0,29,34,167,149,231,181,129,150,193,182
h_spk_hr_016_3_0,-25,98,0,0,29,30,167,149,231,181,129,150,193,182
h_spk_hr_016_7_0,-19,90,0,0,29,29,167,149,231,181,129,150,193,182
h_std_sh_007_0_0,-22,11,0,0,44,18,167,149,231,181,129,150,193,182
